Index,Time,openloop_spd_ref,openloop_spd_fdb
0,0,0,0
1,0.001678,0,0
2,0.002525,0,0
3,0.003507,0,0
4,0.00451,0,0
5,0.005717,0,0
6,0.006428,0,0
7,0.007508,0,0
8,0.008506,0,0
9,0.009504,0,0
10,0.010506,0,0
11,0.011504,0,0
12,0.012506,0,0
13,0.01352,0,0
14,0.01451,0,0
15,0.015504,0,0
16,0.01651,0,0
17,0.017504,0,0
18,0.018505,0,0
19,0.019507,0,0
20,0.020505,0,0
21,0.021508,0,0
22,0.022505,0,0
23,0.02352,0,0
24,0.024509,0,0
25,0.025507,0,0
26,0.026509,0,0
27,0.027507,0,0
28,0.028504,0,0
29,0.02951,0,0
30,0.030504,0,0
31,0.03151,0,0
32,0.032505,0,0
33,0.03351,0,0
34,0.034551,0,0
35,0.03551,0,0
36,0.036505,0,0
37,0.037504,0,0
38,0.03851,0,0
39,0.039508,0,0
40,0.040512,0,0
41,0.04151,0,0
42,0.042505,0,0
43,0.043504,0,0
44,0.044542,0,0
45,0.045509,0,0
46,0.046511,0,0
47,0.047506,0,0
48,0.048508,0,0
49,0.049511,0,0
50,0.05051,0,0
51,0.051504,0,0
52,0.052511,0,0
53,0.053506,0,0
54,0.054565,0,0
55,0.055511,0,0
56,0.056504,0,0
57,0.057507,0,0
58,0.058509,0,0
59,0.05952,0,0
60,0.060511,0,0
61,0.061506,0,0
62,0.062505,0,0
63,0.063508,0,0
64,0.064507,0,0
65,0.06551,0,0
66,0.066522,0,0
67,0.067511,0,0
68,0.068508,0,0
69,0.069506,0,0
70,0.070508,0,0
71,0.071506,0,0
72,0.072508,0,0
73,0.073506,0,0
74,0.074508,0,0
75,0.075506,0,0
76,0.076523,0,0
77,0.077505,0,0
78,0.078511,0,0
79,0.079508,0,0
80,0.080511,0,0
81,0.081509,0,0
82,0.082511,0,0
83,0.083508,0,0
84,0.08451,0,0
85,0.085508,0,0
86,0.08651,0,0
87,0.087542,0,0
88,0.088504,0,0
89,0.089507,0,0
90,0.090505,0,0
91,0.091507,0,0
92,0.092505,0,0
93,0.093507,0,0
94,0.094505,0,0
95,0.095507,0,0
96,0.096505,0,0
97,0.097507,0,0
98,0.098525,0,0
99,0.099507,0,0
100,0.10051,0,0
101,0.101508,0,0
102,0.102511,0,0
103,0.10351,0,0
104,0.104505,0,0
105,0.105504,0,0
106,0.106507,0,0
107,0.107506,0,0
108,0.108523,0,0
109,0.109505,0,0
110,0.110509,0,0
111,0.111523,0,0
112,0.112506,0,0
113,0.113509,0,0
114,0.114508,0,0
115,0.115511,0,0
116,0.11651,0,0
117,0.117505,0,0
118,0.118507,0,0
119,0.119521,0,0
120,0.120504,0,0
121,0.121508,0,0
122,0.122506,0,0
123,0.123509,0,0
124,0.124508,0,0
125,0.125511,0,0
126,0.12651,0,0
127,0.127505,0,0
128,0.128507,0,0
129,0.129553,0,0
130,0.130508,0,0
131,0.13151,0,0
132,0.132511,0,0
133,0.133508,0,0
134,0.13451,0,0
135,0.135508,0,0
136,0.136511,0,0
137,0.137508,0,0
138,0.138505,0,0
139,0.139511,0,0
140,0.140611,0,0
141,0.141505,0,0
142,0.142508,0,0
143,0.143506,0,0
144,0.144508,0,0
145,0.145506,0,0
146,0.146508,0,0
147,0.147506,0,0
148,0.148511,0,0
149,0.149509,0,0
150,0.150626,0,0
151,0.151507,0,0
152,0.15251,0,0
153,0.153508,0,0
154,0.15451,0,0
155,0.155508,0,0
156,0.15651,0,0
157,0.157508,0,0
158,0.158505,0,0
159,0.159511,0,0
160,0.160505,0,0
161,0.161525,0,0
162,0.162507,0,0
163,0.16351,0,0
164,0.164508,0,0
165,0.16551,0,0
166,0.166508,0,0
167,0.167511,0,0
168,0.168505,0,0
169,0.169508,0,0
170,0.170507,0,0
171,0.171604,0,0
172,0.172523,0,0
173,0.173506,0,0
174,0.174509,0,0
175,0.175508,0,0
176,0.176512,0,0
177,0.17751,0,0
178,0.178508,0,0
179,0.179507,0,0
180,0.18051,0,0
181,0.181509,0,0
182,0.182512,0,0
183,0.183521,0,0
184,0.184504,0,0
185,0.185507,0,0
186,0.186506,0,0
187,0.187509,0,0
188,0.188511,0,0
189,0.189506,0,0
190,0.190504,0,0
191,0.191508,0,0
192,0.192506,0,0
193,0.19351,0,0
194,0.194574,0,0
195,0.195509,0,0
196,0.196504,0,0
197,0.19751,0,0
198,0.198506,0,0
199,0.199511,0,0
200,0.200506,0,0
201,0.201504,0,0
202,0.202506,0,0
203,0.203504,0,0
204,0.204531,0,0
205,0.205521,0,0
206,0.206511,0,0
207,0.207506,0,0
208,0.208507,0,0
209,0.209509,0,0
210,0.210507,0,0
211,0.211509,0,0
212,0.212507,0,0
213,0.213509,0,0
214,0.214507,0,0
215,0.215509,0,0
216,0.216522,0,0
217,0.217504,0,0
218,0.218509,0,0
219,0.219507,0,0
220,0.220509,0,0
221,0.221507,0,0
222,0.222509,0,0
223,0.223507,0,0
224,0.22451,0,0
225,0.225508,0,0
226,0.226523,0,0
227,0.227504,0,0
228,0.22851,0,0
229,0.229508,0,0
230,0.23051,0,0
231,0.231524,0,0
232,0.232507,0,0
233,0.23351,0,0
234,0.234508,0,0
235,0.235511,0,0
236,0.23651,0,0
237,0.237522,0,0
238,0.238508,0,0
239,0.239511,0,0
240,0.24051,0,0
241,0.241505,0,0
242,0.242504,0,0
243,0.243507,0,0
244,0.244506,0,0
245,0.245509,0,0
246,0.246507,0,0
247,0.24752,0,0
248,0.248506,0,0
249,0.249509,0,0
250,0.250508,0,0
251,0.251511,0,0
252,0.25251,0,0
253,0.253505,0,0
254,0.254512,0,0
255,0.255506,0,0
256,0.256505,0,0
257,0.257519,0,0
258,0.258505,0,0
