Index,Time,openloop_spd_ref,openloop_spd_fdb
0,0,0,0
1,0.001206,0,0
2,0.002181,0,0
3,0.003179,0,0
4,0.004178,0,0
5,0.005181,0,0
6,0.00618,0,0
7,0.007183,0,0
8,0.008182,0,0
9,0.009185,0,0
10,0.010208,0,0
11,0.011199,0,0
12,0.012181,0,0
13,0.01318,0,0
14,0.014179,0,0
15,0.015182,0,0
16,0.01618,0,0
17,0.017184,0,0
18,0.018183,0,0
19,0.019178,0,0
20,0.020178,0,0
21,0.021198,0,0
22,0.022182,0,0
23,0.023182,0,0
24,0.024181,0,0
25,0.025185,0,0
26,0.026184,0,0
27,0.02718,0,0
28,0.02818,0,0
29,0.029184,0,0
30,0.030183,0,0
31,0.031193,0,0
32,0.032184,0,0
33,0.033184,0,0
34,0.034183,0,0
35,0.035179,0,0
36,0.036179,0,0
37,0.037183,0,0
38,0.038182,0,0
39,0.039178,0,0
40,0.040178,0,0
41,0.041194,0,0
42,0.042178,0,0
43,0.043185,0,0
44,0.044185,0,0
45,0.045181,0,0
46,0.04618,0,0
47,0.047184,0,0
48,0.048193,0,0
49,0.049183,0,0
50,0.050185,0,0
51,0.051243,0,0
52,0.052178,0,0
53,0.053179,0,0
54,0.054183,0,0
55,0.055182,0,0
56,0.056185,0,0
57,0.057183,0,0
58,0.058178,0,0
59,0.059185,0,0
60,0.06018,0,0
61,0.061179,0,0
62,0.062242,0,0
63,0.063178,0,0
64,0.064182,0,0
65,0.06518,0,0
66,0.066183,0,0
67,0.067182,0,0
68,0.068185,0,0
69,0.069184,0,0
70,0.070179,0,0
71,0.071178,0,0
72,0.072181,0,0
73,0.073197,0,0
74,0.07418,0,0
75,0.075183,0,0
76,0.076182,0,0
77,0.077185,0,0
78,0.078184,0,0
79,0.079179,0,0
80,0.080178,0,0
81,0.081181,0,0
82,0.08218,0,0
83,0.083194,0,0
84,0.084178,0,0
85,0.085182,0,0
86,0.086182,0,0
87,0.087178,0,0
88,0.088185,0,0
89,0.089181,0,0
90,0.090181,0,0
91,0.091185,0,0
92,0.092184,0,0
93,0.093183,0,0
94,0.094194,0,0
95,0.095178,0,0
96,0.096182,0,0
97,0.097182,0,0
98,0.098178,0,0
99,0.099185,0,0
100,0.100181,0,0
101,0.101181,0,0
102,0.102185,0,0
103,0.103179,0,0
104,0.104251,0,0
105,0.10518,0,0
106,0.10618,0,0
107,0.107184,0,0
108,0.108184,0,0
109,0.10918,0,0
110,0.110179,0,0
111,0.111183,0,0
112,0.112183,0,0
113,0.113182,0,0
114,0.114216,0,0
115,0.115185,0,0
116,0.11618,0,0
117,0.117179,0,0
118,0.118182,0,0
119,0.119181,0,0
120,0.120184,0,0
121,0.121182,0,0
122,0.122185,0,0
123,0.123179,0,0
124,0.12425,0,0
125,0.12518,0,0
126,0.126179,0,0
127,0.127183,0,0
128,0.128181,0,0
129,0.129184,0,0
130,0.130183,0,0
131,0.131178,0,0
132,0.132185,0,0
133,0.133183,0,0
134,0.134182,0,0
135,0.135246,0,0
136,0.136185,0,0
137,0.137181,0,0
138,0.13818,0,0
139,0.139183,0,0
140,0.140181,0,0
141,0.141184,0,0
142,0.142183,0,0
143,0.143181,0,0
144,0.14418,0,0
145,0.145207,0,0
146,0.146198,0,0
147,0.147181,0,0
148,0.148184,0,0
149,0.149183,0,0
150,0.150179,0,0
151,0.151179,0,0
152,0.152182,0,0
153,0.153185,0,0
154,0.154181,0,0
155,0.155181,0,0
156,0.156271,0,0
157,0.157183,0,0
158,0.158179,0,0
159,0.159179,0,0
160,0.160183,0,0
161,0.161195,0,0
162,0.162178,0,0
163,0.163185,0,0
164,0.164185,0,0
165,0.165181,0,0
166,0.166205,0,0
167,0.167199,0,0
168,0.168183,0,0
169,0.169179,0,0
170,0.170179,0,0
171,0.171182,0,0
172,0.172182,0,0
173,0.173181,0,0
174,0.17418,0,0
175,0.175184,0,0
176,0.176184,0,0
177,0.177195,0,0
178,0.178179,0,0
179,0.179183,0,0
180,0.180181,0,0
181,0.181183,0,0
182,0.182182,0,0
183,0.18318,0,0
184,0.184178,0,0
185,0.185181,0,0
186,0.18618,0,0
187,0.187193,0,0
188,0.188184,0,0
189,0.18918,0,0
190,0.190178,0,0
191,0.191182,0,0
192,0.19218,0,0
193,0.193178,0,0
194,0.194185,0,0
195,0.19518,0,0
196,0.196179,0,0
197,0.197228,0,0
198,0.198178,0,0
199,0.199182,0,0
200,0.200181,0,0
201,0.201184,0,0
202,0.202183,0,0
203,0.203181,0,0
204,0.204179,0,0
205,0.205182,0,0
206,0.206181,0,0
207,0.207184,0,0
208,0.2082,0,0
209,0.209183,0,0
210,0.210178,0,0
211,0.211185,0,0
212,0.21218,0,0
213,0.213182,0,0
214,0.214185,0,0
215,0.215185,0,0
216,0.21618,0,0
217,0.21718,0,0
218,0.21827,0,0
219,0.219182,0,0
220,0.220178,0,0
221,0.221178,0,0
222,0.222182,0,0
223,0.223185,0,0
224,0.224181,0,0
225,0.22518,0,0
226,0.226184,0,0
227,0.227184,0,0
228,0.228233,0,0
229,0.229184,0,0
230,0.230181,0,0
231,0.23118,0,0
232,0.232184,0,0
233,0.233179,0,0
234,0.234183,0,0
235,0.235182,0,0
236,0.236178,0,0
237,0.237185,0,0
238,0.238206,0,0
239,0.239194,0,0
240,0.240181,0,0
241,0.241184,0,0
242,0.242184,0,0
243,0.243183,0,0
244,0.244182,0,0
245,0.245178,0,0
246,0.246184,0,0
247,0.247178,0,0
248,0.248185,0,0
249,0.249199,0,0
250,0.250182,0,0
251,0.251186,0,0
252,0.252184,0,0
253,0.253182,0,0
254,0.254181,0,0
