Index,Time,openloop_spd_ref,openloop_spd_fdb
0,0.000000,0,0
1,0.001205,0,0
2,0.002191,0,0
3,0.003171,0,0
4,0.004171,0,0
5,0.005177,0,0
6,0.006177,0,0
7,0.007173,0,0
8,0.008172,0,0
9,0.009176,0,0
10,0.010260,0,0
11,0.011176,0,0
12,0.012172,0,0
13,0.013170,0,0
14,0.014172,0,0
15,0.015174,0,0
16,0.016177,0,0
17,0.017176,0,0
18,0.018171,0,0
19,0.019178,0,0
20,0.020173,0,0
21,0.021207,0,0
22,0.022177,0,0
23,0.023173,0,0
24,0.024172,0,0
25,0.025177,0,0
26,0.026176,0,0
27,0.027171,0,0
28,0.028170,0,0
29,0.029173,0,0
30,0.030171,0,0
31,0.031247,0,0
32,0.032174,0,0
33,0.033177,0,0
34,0.034176,0,0
35,0.035174,0,0
36,0.036173,0,0
37,0.037176,0,0
38,0.038174,0,0
39,0.039170,0,0
40,0.040176,0,0
41,0.041172,0,0
42,0.042170,0,0
43,0.043192,0,0
44,0.044171,0,0
45,0.045173,0,0
46,0.046176,0,0
47,0.047175,0,0
48,0.048171,0,0
49,0.049171,0,0
50,0.050175,0,0
51,0.051174,0,0
52,0.052170,0,0
53,0.053189,0,0
54,0.054177,0,0
55,0.055172,0,0
56,0.056187,0,0
57,0.057175,0,0
58,0.058174,0,0
59,0.059170,0,0
60,0.060170,0,0
61,0.061173,0,0
62,0.062173,0,0
63,0.063284,0,0
64,0.064172,0,0
65,0.065171,0,0
66,0.066170,0,0
67,0.067174,0,0
68,0.068174,0,0
69,0.069170,0,0
70,0.070177,0,0
71,0.071173,0,0
72,0.072173,0,0
73,0.073177,0,0
74,0.074188,0,0
75,0.075171,0,0
76,0.076170,0,0
77,0.077174,0,0
78,0.078172,0,0
79,0.079175,0,0
80,0.080173,0,0
81,0.081176,0,0
82,0.082175,0,0
83,0.083170,0,0
84,0.084192,0,0
85,0.085170,0,0
86,0.086173,0,0
87,0.087172,0,0
88,0.088175,0,0
89,0.089174,0,0
90,0.090177,0,0
91,0.091175,0,0
92,0.092170,0,0
93,0.093177,0,0
94,0.094172,0,0
95,0.095189,0,0
96,0.096177,0,0
97,0.097175,0,0
98,0.098170,0,0
99,0.099177,0,0
100,0.100172,0,0
101,0.101171,0,0
102,0.102174,0,0
103,0.103173,0,0
104,0.104176,0,0
105,0.105188,0,0
106,0.106175,0,0
107,0.107174,0,0
108,0.108177,0,0
109,0.109176,0,0
110,0.110171,0,0
111,0.111170,0,0
112,0.112173,0,0
113,0.113172,0,0
114,0.114176,0,0
115,0.115185,0,0
116,0.116172,0,0
117,0.117176,0,0
118,0.118175,0,0
119,0.119171,0,0
120,0.120171,0,0
121,0.121175,0,0
122,0.122174,0,0
123,0.123170,0,0
124,0.124170,0,0
125,0.125189,0,0
126,0.126177,0,0
127,0.127177,0,0
128,0.128173,0,0
129,0.129173,0,0
130,0.130176,0,0
131,0.131176,0,0
132,0.132172,0,0
133,0.133171,0,0
134,0.134175,0,0
135,0.135246,0,0
136,0.136173,0,0
137,0.137177,0,0
138,0.138177,0,0
139,0.139173,0,0
140,0.140172,0,0
141,0.141176,0,0
142,0.142175,0,0
143,0.143171,0,0
144,0.144177,0,0
145,0.145274,0,0
146,0.146170,0,0
147,0.147173,0,0
148,0.148172,0,0
149,0.149175,0,0
150,0.150173,0,0
151,0.151177,0,0
152,0.152175,0,0
153,0.153170,0,0
154,0.154177,0,0
155,0.155175,0,0
156,0.156190,0,0
157,0.157170,0,0
158,0.158176,0,0
159,0.159172,0,0
160,0.160170,0,0
161,0.161174,0,0
162,0.162172,0,0
163,0.163175,0,0
164,0.164174,0,0
165,0.165172,0,0
166,0.166230,0,0
167,0.167173,0,0
168,0.168176,0,0
169,0.169175,0,0
170,0.170170,0,0
171,0.171177,0,0
172,0.172172,0,0
173,0.173170,0,0
174,0.174187,0,0
175,0.175173,0,0
176,0.176176,0,0
177,0.177185,0,0
178,0.178173,0,0
179,0.179172,0,0
180,0.180176,0,0
181,0.181175,0,0
182,0.182171,0,0
183,0.183171,0,0
184,0.184175,0,0
185,0.185177,0,0
186,0.186173,0,0
187,0.187173,0,0
188,0.188192,0,0
189,0.189172,0,0
190,0.190172,0,0
191,0.191176,0,0
192,0.192175,0,0
193,0.193171,0,0
194,0.194171,0,0
195,0.195178,0,0
196,0.196177,0,0
197,0.197173,0,0
198,0.198172,0,0
199,0.199189,0,0
200,0.200170,0,0
201,0.201177,0,0
202,0.202173,0,0
203,0.203173,0,0
204,0.204176,0,0
205,0.205171,0,0
206,0.206175,0,0
207,0.207175,0,0
208,0.208171,0,0
209,0.209177,0,0
210,0.210186,0,0
211,0.211176,0,0
212,0.212172,0,0
213,0.213171,0,0
214,0.214174,0,0
215,0.215176,0,0
216,0.216171,0,0
217,0.217177,0,0
218,0.218173,0,0
219,0.219171,0,0
220,0.220174,0,0
221,0.221185,0,0
222,0.222171,0,0
223,0.223174,0,0
224,0.224173,0,0
225,0.225171,0,0
226,0.226177,0,0
227,0.227172,0,0
228,0.228171,0,0
229,0.229174,0,0
230,0.230173,0,0
231,0.231185,0,0
232,0.232176,0,0
233,0.233171,0,0
234,0.234387,0,0
235,0.235173,0,0
236,0.236176,0,0
237,0.237175,0,0
238,0.238170,0,0
239,0.239177,0,0
240,0.240172,0,0
241,0.241189,0,0
242,0.242171,0,0
243,0.243175,0,0
244,0.244174,0,0
245,0.245173,0,0
246,0.246173,0,0
247,0.247177,0,0
248,0.248176,0,0
249,0.249172,0,0
250,0.250172,0,0
251,0.251176,0,0
252,0.252190,0,0
253,0.253176,0,0
254,0.254172,0,0
255,0.255175,0,0
256,0.256171,0,0
257,0.257171,0,0
258,0.258175,0,0
259,0.259174,0,0
260,0.260170,0,0
261,0.261170,0,0
262,0.262173,0,0
263,0.263192,0,0
264,0.264172,0,0
265,0.265175,0,0
266,0.266171,0,0
267,0.267170,0,0
268,0.268174,0,0
269,0.269174,0,0
270,0.270170,0,0
271,0.271177,0,0
272,0.272173,0,0
273,0.273212,0,0
274,0.274174,0,0
275,0.275171,0,0
276,0.276177,0,0
277,0.277172,0,0
278,0.278171,0,0
279,0.279174,0,0
280,0.280173,0,0
281,0.281176,0,0
282,0.282175,0,0
283,0.283170,0,0
284,0.284199,0,0
285,0.285176,0,0
286,0.286172,0,0
287,0.287171,0,0
288,0.288174,0,0
289,0.289173,0,0
290,0.290176,0,0
291,0.291174,0,0
292,0.292178,0,0
293,0.293176,0,0
294,0.294263,0,0
295,0.295177,0,0
296,0.296172,0,0
297,0.297171,0,0
298,0.298211,0,0
299,0.299177,0,0
300,0.300173,0,0
301,0.301171,0,0
302,0.302174,0,0
303,0.303173,0,0
304,0.304176,0,0
305,0.305170,0,0
306,0.306173,0,0
307,0.307172,0,0
308,0.308266,0,0
309,0.309177,0,0
310,0.310173,0,0
311,0.311173,0,0
312,0.312177,0,0
313,0.313177,0,0
314,0.314173,0,0
315,0.315175,0,0
316,0.316171,0,0
317,0.317171,0,0
318,0.318266,0,0
319,0.319172,0,0
320,0.320176,0,0
321,0.321175,0,0
322,0.322171,0,0
323,0.323171,0,0
324,0.324175,0,0
325,0.325177,0,0
326,0.326173,0,0
327,0.327173,0,0
328,0.328177,0,0
329,0.329230,0,0
330,0.330174,0,0
331,0.331170,0,0
332,0.332170,0,0
333,0.333173,0,0
334,0.334173,0,0
335,0.335172,0,0
336,0.336172,0,0
337,0.337176,0,0
338,0.338175,0,0
339,0.339185,0,0
340,0.340172,0,0
341,0.341170,0,0
342,0.342172,0,0
343,0.343171,0,0
344,0.344174,0,0
345,0.345176,0,0
346,0.346190,0,0
347,0.347173,0,0
348,0.348177,0,0
349,0.349187,0,0
350,0.350174,0,0
351,0.351173,0,0
352,0.352176,0,0
353,0.353175,0,0
354,0.354170,0,0
355,0.355172,0,0
356,0.356175,0,0
357,0.357174,0,0
358,0.358177,0,0
359,0.359175,0,0
360,0.360207,0,0
361,0.361170,0,0
362,0.362173,0,0
363,0.363172,0,0
364,0.364175,0,0
365,0.365177,0,0
366,0.366172,0,0
367,0.367171,0,0
368,0.368174,0,0
369,0.369172,0,0
370,0.370206,0,0
371,0.371170,0,0
372,0.372173,0,0
373,0.373172,0,0
374,0.374175,0,0
375,0.375177,0,0
376,0.376173,0,0
377,0.377173,0,0
378,0.378177,0,0
379,0.379176,0,0
380,0.380172,0,0
381,0.381212,0,0
382,0.382171,0,0
383,0.383176,0,0
384,0.384175,0,0
385,0.385174,0,0
386,0.386174,0,0
387,0.387170,0,0
388,0.388177,0,0
389,0.389173,0,0
390,0.390173,0,0
391,0.391177,0,0
392,0.392189,0,0
393,0.393172,0,0
394,0.394176,0,0
395,0.395171,0,0
396,0.396175,0,0
397,0.397174,0,0
398,0.398170,0,0
399,0.399170,0,0
400,0.400174,0,0
401,0.401174,0,0
402,0.402170,0,0
403,0.403187,0,0
404,0.404175,0,0
405,0.405189,0,0
406,0.406175,0,0
407,0.407173,0,0
408,0.408176,0,0
409,0.409175,0,0
410,0.410170,0,0
411,0.411177,0,0
412,0.412172,0,0
413,0.413171,0,0
414,0.414190,0,0
415,0.415172,0,0
416,0.416171,0,0
417,0.417174,0,0
418,0.418173,0,0
419,0.419176,0,0
420,0.420174,0,0
421,0.421170,0,0
422,0.422176,0,0
423,0.423172,0,0
424,0.424191,0,0
425,0.425177,0,0
426,0.426172,0,0
427,0.427171,0,0
428,0.428174,0,0
429,0.429173,0,0
430,0.430176,0,0
431,0.431175,0,0
432,0.432170,0,0
433,0.433176,0,0
434,0.434172,0,0
435,0.435189,0,0
436,0.436177,0,0
437,0.437175,0,0
438,0.438171,0,0
439,0.439170,0,0
440,0.440173,0,0
441,0.441172,0,0
442,0.442176,0,0
443,0.443175,0,0
444,0.444171,0,0
445,0.445174,0,0
446,0.446189,0,0
447,0.447170,0,0
448,0.448177,0,0
449,0.449173,0,0
450,0.450173,0,0
451,0.451177,0,0
452,0.452176,0,0
453,0.453172,0,0
454,0.454172,0,0
455,0.455171,0,0
456,0.456170,0,0
457,0.457185,0,0
458,0.458185,0,0
459,0.459173,0,0
460,0.460172,0,0
461,0.461176,0,0
462,0.462176,0,0
463,0.463172,0,0
464,0.464171,0,0
465,0.465170,0,0
466,0.466170,0,0
467,0.467174,0,0
468,0.468187,0,0
469,0.469175,0,0
470,0.470175,0,0
471,0.471170,0,0
472,0.472176,0,0
473,0.473170,0,0
474,0.474177,0,0
475,0.475175,0,0
476,0.476174,0,0
477,0.477177,0,0
478,0.478175,0,0
479,0.479259,0,0
480,0.480170,0,0
481,0.481173,0,0
482,0.482172,0,0
483,0.483175,0,0
484,0.484174,0,0
485,0.485172,0,0
486,0.486171,0,0
487,0.487174,0,0
488,0.488173,0,0
489,0.489176,0,0
490,0.490188,0,0
491,0.491171,0,0
492,0.492174,0,0
493,0.493173,0,0
494,0.494176,0,0
495,0.495170,0,0
496,0.496173,0,0
497,0.497172,0,0
498,0.498175,0,0
499,0.499173,0,0
500,0.500187,0,0
501,0.501170,0,0
502,0.502173,0,0
503,0.503172,0,0
504,0.504175,0,0
505,0.505177,0,0
506,0.506172,0,0
507,0.507172,0,0
508,0.508176,0,0
509,0.509175,0,0
510,0.510206,0,0
511,0.511200,0,0
512,0.512186,0,0
513,0.513174,0,0
514,0.514173,0,0
515,0.515172,0,0
516,0.516172,0,0
517,0.517176,0,0
518,0.518175,0,0
519,0.519171,0,0
520,0.520171,0,0
521,0.521235,0,0
522,0.522175,0,0
523,0.523172,0,0
