Index,Time,openloop_spd_ref,openloop_spd_fdb
872,0.872244,0,0
873,0.873243,0,0
874,0.874245,0,0
875,0.875243,0,0
876,0.876245,0,0
877,0.877244,0,0
878,0.878246,0,0
879,0.879245,0,0
880,0.880246,0,0
881,0.881287,0,0
882,0.882257,0,0
883,0.883248,0,0
884,0.884242,0,0
885,0.885241,0,0
886,0.886243,0,0
887,0.887242,0,0
888,0.888243,0,0
889,0.889242,0,0
890,0.890244,0,0
891,0.891246,0,0
892,0.892247,0,0
893,0.893258,0,0
894,0.894244,0,0
895,0.895244,0,0
896,0.896245,0,0
897,0.897244,0,0
898,0.898246,0,0
899,0.899245,0,0
900,0.900246,0,0
901,0.901248,0,0
902,0.902242,0,0
903,0.903262,0,0
904,0.904241,0,0
905,0.905248,0,0
906,0.906242,0,0
907,0.907248,0,0
908,0.908243,0,0
909,0.909242,0,0
910,0.910243,0,0
911,0.911245,0,0
912,0.912247,0,0
913,0.913308,0,0
914,0.914246,0,0
915,0.915245,0,0
916,0.916247,0,0
917,0.917246,0,0
918,0.918248,0,0
919,0.919247,0,0
920,0.920248,0,0
921,0.921242,0,0
922,0.922244,0,0
923,0.923341,0,0
924,0.924244,0,0
925,0.925243,0,0
926,0.926245,0,0
927,0.927244,0,0
928,0.928246,0,0
929,0.929245,0,0
930,0.930246,0,0
931,0.931248,0,0
932,0.932242,0,0
933,0.933249,0,0
934,0.934259,0,0
935,0.935245,0,0
936,0.936244,0,0
937,0.937246,0,0
938,0.938245,0,0
939,0.939262,0,0
940,0.940246,0,0
941,0.941243,0,0
942,0.942242,0,0
943,0.943244,0,0
944,0.944243,0,0
945,0.945283,0,0
946,0.946242,0,0
947,0.947241,0,0
948,0.948243,0,0
949,0.949242,0,0
950,0.950244,0,0
951,0.951245,0,0
952,0.952247,0,0
953,0.953246,0,0
954,0.954247,0,0
955,0.955308,0,0
956,0.956246,0,0
957,0.957245,0,0
958,0.958247,0,0
959,0.959246,0,0
960,0.960247,0,0
961,0.961242,0,0
962,0.962244,0,0
963,0.963242,0,0
964,0.964244,0,0
965,0.965268,0,0
966,0.966259,0,0
967,0.967243,0,0
968,0.968245,0,0
969,0.969244,0,0
970,0.970245,0,0
971,0.971247,0,0
972,0.972241,0,0
973,0.973248,0,0
974,0.974242,0,0
975,0.975248,0,0
976,0.976312,0,0
977,0.977245,0,0
978,0.978245,0,0
979,0.979246,0,0
980,0.980245,0,0
981,0.981242,0,0
982,0.982241,0,0
983,0.983243,0,0
984,0.984242,0,0
985,0.985243,0,0
986,0.986267,0,0
987,0.987259,0,0
988,0.988243,0,0
989,0.989245,0,0
990,0.990243,0,0
991,0.991248,0,0
992,0.992247,0,0
993,0.993417,0,0
994,0.994245,0,0
995,0.995244,0,0
996,0.996246,0,0
997,0.997262,0,0
998,0.998246,0,0
999,0.999247,0,0
1000,1.000246,0,0
1001,1.001243,0,0
1002,1.002242,0,0
1003,1.003244,0,0
1004,1.004243,0,0
1005,1.005244,0,0
1006,1.006243,0,0
1007,1.007312,0,0
1008,1.008245,0,0
1009,1.009245,0,0
1010,1.010246,0,0
1011,1.011248,0,0
1012,1.012242,0,0
1013,1.013241,0,0
1014,1.014243,0,0
1015,1.015242,0,0
1016,1.016243,0,0
1017,1.017267,0,0
1018,1.018263,0,0
1019,1.019247,0,0
1020,1.020241,0,0
1021,1.021243,0,0
1022,1.022245,0,0
1023,1.023244,0,0
1024,1.024245,0,0
1025,1.025244,0,0
1026,1.026246,0,0
1027,1.027245,0,0
1028,1.028262,0,0
1029,1.029246,0,0
1030,1.030248,0,0
1031,1.031242,0,0
1032,1.032244,0,0
1033,1.033243,0,0
1034,1.034244,0,0
1035,1.035243,0,0
1036,1.036245,0,0
1037,1.037244,0,0
1038,1.038325,0,0
1039,1.039245,0,0
1040,1.040244,0,0
1041,1.041241,0,0
1042,1.042248,0,0
1043,1.043242,0,0
1044,1.044248,0,0
1045,1.045242,0,0
1046,1.046249,0,0
1047,1.047243,0,0
1048,1.048241,0,0
1049,1.049287,0,0
1050,1.050246,0,0
1051,1.051248,0,0
1052,1.052242,0,0
1053,1.053249,0,0
1054,1.054243,0,0
1055,1.055241,0,0
1056,1.056243,0,0
1057,1.057242,0,0
1058,1.058243,0,0
1059,1.059242,0,0
1060,1.060244,0,0
1061,1.061263,0,0
1062,1.062242,0,0
1063,1.063249,0,0
1064,1.064243,0,0
1065,1.065242,0,0
1066,1.066243,0,0
1067,1.067242,0,0
1068,1.068244,0,0
1069,1.069243,0,0
1070,1.070244,0,0
1071,1.071271,0,0
1072,1.072259,0,0
1073,1.073246,0,0
1074,1.074245,0,0
1075,1.075247,0,0
1076,1.076246,0,0
1077,1.077248,0,0
1078,1.078246,0,0
1079,1.079248,0,0
1080,1.080247,0,0
1081,1.081244,0,0
1082,1.082243,0,0
1083,1.083257,0,0
1084,1.084247,0,0
1085,1.085246,0,0
1086,1.086248,0,0
1087,1.087246,0,0
1088,1.088248,0,0
1089,1.089247,0,0
1090,1.090249,0,0
1091,1.091243,0,0
1092,1.092244,0,0
1093,1.093261,0,0
1094,1.094248,0,0
1095,1.095247,0,0
1096,1.096241,0,0
1097,1.097248,0,0
1098,1.098242,0,0
1099,1.099248,0,0
1100,1.100263,0,0
1101,1.101245,0,0
1102,1.102245,0,0
1103,1.103261,0,0
1104,1.104243,0,0
1105,1.105242,0,0
1106,1.106243,0,0
1107,1.107242,0,0
1108,1.108244,0,0
1109,1.109243,0,0
1110,1.110245,0,0
1111,1.111246,0,0
1112,1.112248,0,0
1113,1.113271,0,0
1114,1.114263,0,0
1115,1.115247,0,0
1116,1.116241,0,0
1117,1.117248,0,0
1118,1.118242,0,0
1119,1.119248,0,0
1120,1.120242,0,0
1121,1.121244,0,0
1122,1.122246,0,0
1123,1.123245,0,0
1124,1.124246,0,0
1125,1.125256,0,0
1126,1.126248,0,0
1127,1.127242,0,0
1128,1.128249,0,0
1129,1.129243,0,0
1130,1.130241,0,0
1131,1.131246,0,0
1132,1.132245,0,0
1133,1.133247,0,0
1134,1.134246,0,0
1135,1.135247,0,0
1136,1.136262,0,0
1137,1.137249,0,0
1138,1.138248,0,0
1139,1.139242,0,0
1140,1.140248,0,0
1141,1.141245,0,0
1142,1.142244,0,0
1143,1.143246,0,0
1144,1.144245,0,0
1145,1.145246,0,0
1146,1.14627,0,0
1147,1.147259,0,0
1148,1.148243,0,0
1149,1.149245,0,0
1150,1.150244,0,0
1151,1.151241,0,0
1152,1.152248,0,0
1153,1.153242,0,0
1154,1.154248,0,0
1155,1.155449,0,0
1156,1.156295,0,0
1157,1.157245,0,0
1158,1.158245,0,0
1159,1.159246,0,0
1160,1.160245,0,0
1161,1.161242,0,0
1162,1.162248,0,0
1163,1.163242,0,0
1164,1.164241,0,0
1165,1.165243,0,0
1166,1.166242,0,0
1167,1.167244,0,0
1168,1.168258,0,0
1169,1.169242,0,0
1170,1.170243,0,0
1171,1.171245,0,0
1172,1.172247,0,0
1173,1.173246,0,0
1174,1.174248,0,0
1175,1.175246,0,0
1176,1.176248,0,0
1177,1.177247,0,0
1178,1.178256,0,0
1179,1.179248,0,0
1180,1.180242,0,0
1181,1.181244,0,0
1182,1.182246,0,0
1183,1.183244,0,0
1184,1.184246,0,0
1185,1.185245,0,0
1186,1.186246,0,0
1187,1.187245,0,0
1188,1.188247,0,0
1189,1.189262,0,0
1190,1.190246,0,0
1191,1.191243,0,0
1192,1.192242,0,0
1193,1.193244,0,0
1194,1.194243,0,0
1195,1.195244,0,0
1196,1.196243,0,0
1197,1.197245,0,0
1198,1.198244,0,0
1199,1.199262,0,0
1200,1.200248,0,0
1201,1.201243,0,0
1202,1.202245,0,0
1203,1.203243,0,0
1204,1.204245,0,0
1205,1.205244,0,0
1206,1.206246,0,0
1207,1.207245,0,0
1208,1.208246,0,0
1209,1.209261,0,0
1210,1.21028,0,0
1211,1.211244,0,0
1212,1.212243,0,0
1213,1.213245,0,0
1214,1.214244,0,0
1215,1.215246,0,0
1216,1.216245,0,0
1217,1.217246,0,0
1218,1.218245,0,0
1219,1.219246,0,0
1220,1.220245,0,0
1221,1.221287,0,0
1222,1.222244,0,0
1223,1.223244,0,0
1224,1.224245,0,0
1225,1.225244,0,0
1226,1.226246,0,0
1227,1.227245,0,0
1228,1.228246,0,0
1229,1.229245,0,0
1230,1.230247,0,0
1231,1.231281,0,0
1232,1.232246,0,0
1233,1.233245,0,0
1234,1.234247,0,0
1235,1.235246,0,0
1236,1.236247,0,0
1237,1.237247,0,0
1238,1.238248,0,0
1239,1.239247,0,0
1240,1.240249,0,0
1241,1.241243,0,0
1242,1.242262,0,0
1243,1.243241,0,0
1244,1.244248,0,0
